#Word Types: 58536;;
#Word Tokens: 2513412;;
#Search Hits: 0;;
11862;15;singe
11863;15;sintzin
11864;15;sitten
11865;15;sittenweilen
11866;15;sitzende
11867;15;sitzind
11868;15;sohnsfrawen
11869;15;sonttag
11870;15;sontägliche
11871;15;sorgfeltig
11872;15;sorten
11873;15;spallinger
11874;15;spanweid
11875;15;sparen
11876;15;spat
11877;15;specification
11878;15;specificierlich
11879;15;spendieren
11880;15;spinen
11881;15;spinnerin
11882;15;spittaal
11883;15;spräche
11884;15;spröden
11885;15;spöndlis
11886;15;spörri
11887;15;stadleren
11888;15;starcken
11889;15;starker
11890;15;stefen
11891;15;steig
11892;15;steinbrüchels
11893;15;steühren
11894;15;steührgelt
11895;15;stiffel
11896;15;stillstandes
11897;15;stillstehen
11898;15;stillstehnderen
11899;15;stillstend
11900;15;stillstendren
11901;15;stillstähnderen
11902;15;stillstënden
11903;15;stilständ
11904;15;straser
11905;15;streng
11906;15;streyt
11907;15;strick
11908;15;strik
11909;15;strytigen
11910;15;sträwlins
11911;15;stuckhi
11912;15;stuehl
11913;15;stuhnde
11914;15;stundt
11915;15;sturbe
11916;15;stuzin
11917;15;stynen
11918;15;stägerin
11919;15;stälens
11920;15;stößels
11921;15;suchungen
11922;15;suis
11923;15;summarum
11924;15;susana
11925;15;sussan
11926;15;syd
11927;15;sydhar
11928;15;syfferig
11929;15;synethalben
11930;15;sythen
11931;15;säch
11932;15;sägnen
11933;15;sängerstül
11934;15;sënger
11935;15;söliche
11936;15;söllichen
11937;15;sölt
11938;15;taht
11939;15;tanzet
11940;15;tauf
11941;15;tauschen
11942;15;taücherin
11943;15;teglich
11944;15;temperli
11945;15;tempore
11946;15;tenn
11947;15;teüffer
11948;15;thalerin
11949;15;theilhafft
11950;15;theillung
11951;15;theilt
11952;15;theilte
11953;15;theten
11954;15;thommans
11955;15;thrueb
11956;15;thund
11957;15;thüg
11958;15;thürli
11959;15;titulo
11960;15;tods
11961;15;todtenbaum
11962;15;toggwyler
11963;15;tollen
11964;15;trag
11965;15;treffe
11966;15;treffen
11967;15;treüwer
11968;15;trinck
11969;15;trinckt
11970;15;tringen
11971;15;tritt
11972;15;trommen
11973;15;trummenschlager
11974;15;trybe
11975;15;tryben
11976;15;trübin
11977;15;täsch
11978;15;täüffers
11979;15;ubersehen
11980;15;uffgeben
11981;15;uffgehalten
11982;15;uffghebt
11983;15;ufzeheben
11984;15;uhrtel
11985;15;ulibuben
11986;15;umbstend
11987;15;umgange
11988;15;umgangen
11989;15;umhin
11990;15;unanstendig
11991;15;unanständigen
11992;15;unchristenlich
11993;15;underhitnau
11994;15;underhittn
11995;15;underrichten
11996;15;undersage
11997;15;underschidlicher
11998;15;underschreiben
11999;15;underschribne
12000;15;underseyt
12001;15;understande
12002;15;underthenigk
12003;15;uneinikeit
12004;15;unentbunden
12005;15;unerhörten
12006;15;unerzognen
12007;15;unfahl
12008;15;unflettige
12009;15;unflätigen
12010;15;unfründtlich
12011;15;unfuegen
12012;15;ungebürliche
12013;15;ungeschikte
12014;15;unglükh
12015;15;ungreimten
12016;15;ungutem
12017;15;unhauslich
12018;15;unmöglich
12019;15;unnützer
12020;15;unrichtigen
12021;15;unrichtiges
12022;15;unschuld
12023;15;unserm
12024;15;unterdeßen
12025;15;unteren
12026;15;unterschidliche
12027;15;untroüw
12028;15;unverantwortlich
12029;15;unverenderet
12030;15;unverschammten
12031;15;unverschampte
12032;15;unverschamten
12033;15;unversehens
12034;15;unzeit
12035;15;unzimmenheiten
12036;15;urechen
12037;15;usgestossen
12038;15;usgoßen
12039;15;usque
12040;15;uwisen
12041;15;ußgebrochen
12042;15;ußgmacht
12043;15;veld
12044;15;veniam
12045;15;verachtet
12046;15;verachtung
12047;15;verandtworten
12048;15;veranlaaßet
12049;15;verbyständet
12050;15;vere
12051;15;verehelichet
12052;15;verehren
12053;15;vereiniget
12054;15;verenam
12055;15;verenderung
12056;15;verfehlt
12057;15;verfienge
12058;15;verfolgten
12059;15;vergessen
12060;15;verharren
12061;15;veritas
12062;15;verkauffs
12063;15;verkauffte
12064;15;verlangter
12065;15;verlesung
12066;15;verlogen
12067;15;vermeinten
12068;15;vermeldete
12069;15;vermydung
12070;15;vermälden
12071;15;vernunfft
12072;15;verpflägen
12073;15;verpfründt
12074;15;verrathen
12075;15;verschaffe
12076;15;verschaffet
12077;15;verschikt
12078;15;verschreyung
12079;15;versezt
12080;15;versprëchens
12081;15;verstaübt
12082;15;verstorben
12083;15;versumnus
12084;15;versühnlichkeit
12085;15;verthädiget
12086;15;verthüge
12087;15;vertrauen
12088;15;vertrinken
12089;15;vertrunckne
12090;15;vertröstung
12091;15;vertuscht
12092;15;verursachen
12093;15;verwilligen
12094;15;verwirrung
12095;15;verwürkt
12096;15;verzeichnens
12097;15;verzeichnete
12098;15;verzeigen
12099;15;verzogen
12100;15;verzychung
12101;15;verzyhen
12102;15;verüebt
12103;15;vestris
12104;15;vettern
12105;15;vicario
12106;15;vices
12107;15;viere
12108;15;viertelmacheri
12109;15;vierzehen
12110;15;vilicht
12111;15;villichter
12112;15;vischerin
12113;15;voglen
12114;15;volcketschwyl
12115;15;volgend
12116;15;volgendes
12117;15;vorab
12118;15;voraußen
12119;15;vorder
12120;15;vorgangen
12121;15;vorgebauwen
12122;15;vorgedachte
12123;15;vorgegeben
12124;15;vorgehende
12125;15;vorhalten
12126;15;voriger
12127;15;vortheil
12128;15;vorüber
12129;15;wahrer
12130;15;walfershusen
12131;15;warden
12132;15;warne
12133;15;warnete
12134;15;warrheit
12135;15;warüber
12136;15;weggenommen
12137;15;weibell
12138;15;weibern
12139;15;weiberohrt
12140;15;weiberörtheren
12141;15;weibspersohnen
12142;15;weibspersonen
12143;15;weigeren
12144;15;weils
12145;15;weinkauf
12146;15;weisung
12147;15;weiterer
12148;15;weithlöüffiges
12149;15;weitleüffig
12150;15;weitters
12151;15;werch
12152;15;werche
12153;15;werffe
12154;15;werktag
12155;15;wers
12156;15;wespi
12157;15;weteschweil
12158;15;wettischw
12159;15;weyach
12160;15;weyberorth
12161;15;weyßin
12162;15;wezel
12163;15;wichtig
12164;15;widerbringes
12165;15;widerreden
12166;15;widersezt
12167;15;wiechßer
12168;15;wiediken
12169;15;wildermuthen
12170;15;wilfahret
12171;15;wilh
12172;15;winckel
12173;15;wind
12174;15;winklen
12175;15;winterli
12176;15;wipff
12177;15;wirdigen
12178;15;wirtshause
12179;15;wirtzhus
12180;15;wisendanger
12181;15;wiserin
12182;15;wisers
12183;15;wismarin
12184;15;wißer
12185;15;wißmerin
12186;15;wochentlichen
12187;15;wofern
12188;15;wohn
12189;15;wolehrwürdige
12190;15;wolfeile
12191;15;wolfeiler
12192;15;wolffenzedel
12193;15;wolfispërger
12194;15;wolverdienter
12195;15;worin
12196;15;wunderlins
12197;15;wunsch
12198;15;wup
12199;15;wupp
12200;15;wusten
12201;15;wyberstülen
12202;15;wybs
12203;15;wyenacht
12204;15;wyhenacht
12205;15;wyhnacht
12206;15;wyntermonat
12207;15;wyssen
12208;15;wägmannin
12209;15;währung
12210;15;wölls
12211;15;wüestin
12212;15;wünschen
12213;15;würde
12214;15;wüsen
12215;15;xiv
12216;15;xvi
12217;15;xxx
12218;15;ychtig
12219;15;yederman
12220;15;yetz
12221;15;yffer
12222;15;yngeschriben
12223;15;yngstellt
12224;15;ynzustellen
12225;15;ynzüchen
12226;15;yzickon
12227;15;yziken
12228;15;zancken
12229;15;zanckhandels
12230;15;zangk
12231;15;zauberer
12232;15;zbintzikon
12233;15;zboden
12234;15;zeender
12235;15;zeigend
12236;15;zeileten
12237;15;zemahlen
12238;15;zerfallen
12239;15;zeügnussen
12240;15;zgmüth
12241;15;zgrüningen
12242;15;zhauß
12243;15;ziech
12244;15;zieglerin
12245;15;zimber
12246;15;zinstagpr
12247;15;zinsttag
12248;15;zlaßen
12249;15;zleiden
12250;15;zollikumer
12251;15;zsammen
12252;15;zudienung
12253;15;zugeführt
12254;15;zugemutet
12255;15;zugeschickt
12256;15;zugestattet
12257;15;zuglych
12258;15;zugs
12259;15;zugwisen
12260;15;zuhörer
12261;15;zuschicken
12262;15;zusprechens
12263;15;zuspräche
12264;15;zutauffen
12265;15;zuvorderst
12266;15;zuziehung
12267;15;zw
12268;15;zwentzig
12269;15;zyleten
12270;15;zächen
12271;15;zähenden
12272;15;züche
12273;15;zügnußen
12274;15;ähri
12275;15;ämter
12276;15;ëndtlich
12277;15;ëschers
12278;15;öffnete
12279;15;öffter
12280;15;öpfel
12281;15;übergab
12282;15;übermachten
12283;15;übernachten
12284;15;überseßen
12285;15;übertrettere
12286;15;überweinet
12287;15;üblich
12288;15;übriges
12289;15;üebung
12290;15;ürthen
12291;15;_
12292;15;_
12293;14;ation
12294;14;bes
12295;14;betastet
12296;14;dienende
12297;14;effende
12298;14;endig
12299;14;enia
12300;14;ere
12301;14;esen
12302;14;etha
12303;14;fahrind
12304;14;gelegten
12305;14;gf
12306;14;hafft
12307;14;hess
12308;14;hg
12309;14;iß
12310;14;kil
12311;14;kl
12312;14;leger
12313;14;licher
12314;14;lucerner
12315;14;narren
12316;14;ndt
12317;14;niemands
12318;14;ondit
12319;14;orf
12320;14;remi
12321;14;scheint
12322;14;stülin
12323;14;unbekant
12324;14;ute
12325;14;verderbe
12326;14;verkl
12327;14;wöl
12328;14;xxiv
12329;14;yeden
12330;14;yhl
12331;14;yne
12332;14;zus
12333;14;ässen
12334;14;ücher
12335;13;alm
12336;13;echt
12337;13;genff
12338;13;hßfr
12339;13;ihrs
12340;13;margethli
12341;13;reth
12342;12;abcopiert
12343;12;abendgebätteren
12344;12;abendtrunck
12345;12;aberkaufft
12346;12;aberli
12347;12;abfahl
12348;12;abgehauen
12349;12;abgehauwen
12350;12;abgehollet
12351;12;abgekendt
12352;12;abgekennt
12353;12;abgerechnet
12354;12;abgloffen
12355;12;abgstraafft
12356;12;abgstrickt
12357;12;abgstrikt
12358;12;abgwunnen
12359;12;abgëben
12360;12;abhalten
12361;12;abhauwen
12362;12;abmahne
12363;12;abnemme
12364;12;abr
12365;12;absens
12366;12;abstraffe
12367;12;abstrâff
12368;12;abtrettung
12369;12;abweisen
12370;12;abzelegen
12371;12;abzerichten
12372;12;abzestohn
12373;12;abzufaßen
12374;12;abzuholen
12375;12;abzuleggen
12376;12;abzunemmen
12377;12;achtete
12378;12;ackeret
12379;12;action
12380;12;actis
12381;12;adli
12382;12;adliken
12383;12;adlischweil
12384;12;adrian
12385;12;adtlischwyl
12386;12;ahl
12387;12;allbreit
12388;12;allemahl
12389;12;allenberg
12390;12;allerorten
12391;12;allgmeinen
12392;12;allgmeiner
12393;12;allmosenspflegeren
12394;12;allmoßenspflegeren
12395;12;allte
12396;12;alment
12397;12;almosenpflegeren
12398;12;almosensordnung
12399;12;almosenspfläger
12400;12;almosensstewr
12401;12;almosenssteür
12402;12;almoßenstewr
12403;12;alp
12404;12;althansen
12405;12;altorffer
12406;12;alzit
12407;12;ambtshaupt
12408;12;ambtsobervogt
12409;12;ambül
12410;12;amptmanns
12411;12;amptschreiber
12412;12;amptsfendrich
12413;12;amptshauptman
12414;12;amtm
12415;12;amtsobervogt
12416;12;anbefollen
12417;12;anbetreffendt
12418;12;anbevolhen
12419;12;anderstwohin
12420;12;anderwerths
12421;12;anderß
12422;12;andingen
12423;12;anerbodten
12424;12;anerbotend
12425;12;angedinget
12426;12;angefraget
12427;12;angefrischet
12428;12;angehördten
12429;12;angehörigen
12430;12;angehörten
12431;12;angelanget
12432;12;angelobet
12433;12;angemelt
12434;12;angerichtet
12435;12;angesetzt
12436;12;angesichts
12437;12;angetragen
12438;12;angewünscht
12439;12;anglägen
12440;12;angricht
12441;12;angschlagen
12442;12;angstin
12443;12;angäben
12444;12;angëben
12445;12;anhalte
12446;12;anhören
12447;12;anklage
12448;12;anklagen
12449;12;ankünden
12450;12;anlag
12451;12;anligen
12452;12;anloß
12453;12;anmannen
12454;12;annämmen
12455;12;anspräche
12456;12;ansprëche
12457;12;anstehen
12458;12;anstendig
12459;12;ansähen
12460;12;antecessor
12461;12;anthun
12462;12;antist
12463;12;antistite
12464;12;antrëffe
12465;12;anweßenden
12466;12;anwësend
12467;12;anzesprechen
12468;12;anzestellen
12469;12;anzubringen
12470;12;anzukünden
12471;12;anzunëmmen
12472;12;anzünden
12473;12;approbiert
12474;12;aprelens
12475;12;arbeiter
12476;12;arbeitet
12477;12;arbeitselig
12478;12;armsellig
12479;12;artznen
12480;12;arzneyen
12481;12;arüti
12482;12;atque
12483;12;attestation
12484;12;attestiert
12485;12;attliken
12486;12;atzenweiler
12487;12;aubens
12488;12;auffbehalten
12489;12;auffbrochen
12490;12;aufferstendtnuß
12491;12;auffgewisen
12492;12;auffhalten
12493;12;auffmachen
12494;12;auffrecht
12495;12;auffsehen
12496;12;aufgelegt
12497;12;aufgezeichnet
12498;12;aufnemmen
12499;12;aufrichtig
12500;12;aufzeheben
12501;12;aufzeichnens
12502;12;aufzuheben
12503;12;aufzuzeichnen
12504;12;ausgefahren
12505;12;ausgegeben
12506;12;ausgejagt
12507;12;ausgemachet
12508;12;ausgestoßen
12509;12;aussag
12510;12;außerste
12511;12;außgangen
12512;12;außgefallen
12513;12;außgegoßen
12514;12;außgehen
12515;12;außgelaßen
12516;12;außgericht
12517;12;außgeschloßen
12518;12;außgibt
12519;12;außgstossen
12520;12;außkauff
12521;12;außstehen
12522;12;außwirthen
12523;12;außzug
12524;12;babelyn
12525;12;bachind
12526;12;bachmannin
12527;12;bachofnerin
12528;12;balber
12529;12;balghandel
12530;12;baltenschwyler
12531;12;baltenspergers
12532;12;baltis
12533;12;baltiß
12534;12;banks
12535;12;bann
12536;12;bantli
12537;12;bartholomei
12538;12;bartlis
12539;12;baschion
12540;12;bauheri
12541;12;bauherr
12542;12;baumanns
12543;12;bauws
12544;12;baüm
12545;12;beantwortet
12546;12;bebin
12547;12;bechtelen
12548;12;beckin
12549;12;bedraüt
12550;12;bedënken
12551;12;befalch
12552;12;befelchnet
12553;12;befellen
12554;12;befindend
12555;12;befrage
12556;12;begehr
12557;12;begertend
12558;12;begleitet
12559;12;begnadet
12560;12;begäben
12561;12;begärind
12562;12;begëhre
12563;12;behallten
12564;12;behutsammer
12565;12;beidersytts
12566;12;bekandtnus
12567;12;bekanten
12568;12;bekehrung
12569;12;bekhen
12570;12;beklagen
12571;12;bekleidet
12572;12;bekännet
12573;12;bekënne
12574;12;belialsbuben
12575;12;beliebe
12576;12;beloffen
12577;12;bemeldter
12578;12;bendl
12579;12;bene
12580;12;benügen
12581;12;bequem
12582;12;bequemen
12583;12;bequemt
12584;12;berahtschlagen
12585;12;berathen
12586;12;berchtolds
12587;12;bereden
12588;12;beretschwyl
12589;12;bergen
12590;12;bergern
12591;12;bergers
12592;12;berliken
12593;12;bernbiet
12594;12;bernheüter
12595;12;beruhen
12596;12;berührte
12597;12;besamlet
12598;12;beschalckt
12599;12;bescheidnen
12600;12;beschelten
12601;12;beschicht
12602;12;beschließen
12603;12;beschrieben
12604;12;beschrybung
12605;12;beschwerte
12606;12;beschähe
12607;12;besetzung
12608;12;besezen
12609;12;beseßenes
12610;12;besitz
12611;12;besitzern
12612;12;besizer
12613;12;besizt
12614;12;bestehet
12615;12;bestendigen
12616;12;bestentheils
12617;12;bestimmen
12618;12;bestimmten
12619;12;bestimten
12620;12;bestrichen
12621;12;bestättigung
12622;12;betheüret
12623;12;betheürt
12624;12;betheürung
12625;12;bethüret
12626;12;betittlet
12627;12;betraff
12628;12;betrefende
12629;12;betreüen
12630;12;beträffend
12631;12;betteljäge
12632;12;bettleren
12633;12;bevohlen
12634;12;bevor
12635;12;bewißnen
12636;12;beyschlaff
12637;12;beyschlaffes
12638;12;bezeigen
12639;12;bezeügend
12640;12;bezeügeten
12641;12;bezeügter
12642;12;bezieht
12643;12;bezüchen
12644;12;bezügen
12645;12;beügger
12646;12;beümen
12647;12;beümlerin
12648;12;bickelampt
12649;12;bicklin
12650;12;biderben
12651;12;bidermans
12652;12;biethen
12653;12;bikhel
12654;12;biklin
12655;12;billiche
12656;12;billicher
12657;12;binggels
12658;12;binziker
12659;12;birmannstorf
12660;12;birren
12661;12;blatman
12662;12;blatz
12663;12;blauw
12664;12;bleibind
12665;12;blitz
12666;12;blizg
12667;12;blunder
12668;12;blutt
12669;12;bolleri
12670;12;bollinger
12671;12;bolzen
12672;12;borrkirchen
12673;12;boum
12674;12;bouw
12675;12;boßh
12676;12;boßhardten
12677;12;boßhardtin
12678;12;boßharts
12679;12;braachmonat
12680;12;brandgschedigten
12681;12;brandtenwyn
12682;12;braschlers
12683;12;brauchschneiders
12684;12;braüchen
12685;12;brechen
12686;12;breitenmoserin
12687;12;breitenstein
12688;12;bremin
12689;12;bremis
12690;12;brenner
12691;12;breyte
12692;12;breüchig
12693;12;brieffen
12694;12;briefs
12695;12;brudern
12696;12;bryneren
12697;12;brysacher
12698;12;brämgarten
12699;12;brändts
12700;12;brännen
12701;12;brëndli
12702;12;brëngarter
12703;12;brënndli
12704;12;brënngarter
12705;12;brötlinen
12706;12;bröttlin
12707;12;brüngger
12708;12;brütigam
12709;12;brüwylerin
12710;12;bschicke
12711;12;bschike
12712;12;bsonder
12713;12;bsorglich
12714;12;bstath
12715;12;bstelt
12716;12;bstendig
12717;12;bsuche
12718;12;btpredig
12719;12;buchers
12720;12;buchholtz
12721;12;buchholz
12722;12;buchmanin
12723;12;buchstaben
12724;12;bueß
12725;12;bulodt
12726;12;burcket
12727;12;burckhardt
12728;12;burgerin
12729;12;burkhards
12730;12;buwman
12731;12;bygewohnet
12732;12;byhanden
12733;12;byseits
12734;12;bächen
12735;12;bächer
12736;12;bännen
12737;12;bätleren
12738;12;bättend
12739;12;bättglocken
12740;12;bëld
12741;12;böchisch
12742;12;bösere
12743;12;böst
12744;12;bösten
12745;12;bößem
12746;12;büblin
12747;12;büechler
12748;12;büggeli
12749;12;bülerin
12750;12;bürlis
12751;12;bütschlin
12752;12;cammer
12753;12;capar
12754;12;capituls
12755;12;cappel
12756;12;carli
12757;12;casu
12758;12;catechisat
12759;12;cathrinli
12760;12;chilian
12761;12;christina
12762;12;christmonats
12763;12;circular
12764;12;clage
12765;12;clagpars
12766;12;claußen
12767;12;cly
12768;12;collin
12769;12;componieren
12770;12;conditione
12771;12;conferentz
12772;12;conferenz
12773;12;confiscation
12774;12;conrads
12775;12;consilium
12776;12;contentiert
12777;12;continuierlichen
12778;12;convent
12779;12;copul
12780;12;correction
12781;12;creütz
12782;12;curatoris
12783;12;daby
12784;12;daller
12785;12;damahl
12786;12;damals
12787;12;danethin
12788;12;danner
12789;12;dannzumahlen
12790;12;dantz
12791;12;dantzens
12792;12;darff
12793;12;dargethan
12794;12;darneben
12795;12;dauren
12796;12;daßjennige
12797;12;decalogi
12798;12;decembre
12799;12;dechan
12800;12;decision
12801;12;decki
12802;12;deeg
12803;12;dekers
12804;12;deliberiert
12805;12;demjenigen
12806;12;demütiges
12807;12;denenselben
12808;12;denjehnigen
12809;12;denn
12810;12;dentzlers
12811;12;derer
12812;12;derjehnigen
12813;12;derjenige
12814;12;dermaaßen
12815;12;desjehnigen
12816;12;desnahen
12817;12;dess
12818;12;deßselbigen
12819;12;deütende
12820;12;diaconat
12821;12;diebendorff
12822;12;dieberey
12823;12;diebisch
12824;12;diebolt
12825;12;diebolten
12826;12;diebstall
12827;12;diebstähl
12828;12;diebstäl
12829;12;diehtrichen
12830;12;dienstlich
12831;12;dient
12832;12;dieselbig
12833;12;diethelmen
12834;12;dietlicker
12835;12;dießem
12836;12;dießenhoffen
12837;12;dinget
12838;12;dinten
12839;12;disciplinæ
12840;12;diserm
12841;12;disern
12842;12;doll
12843;12;domalß
12844;12;domohl
12845;12;doppleten
12846;12;dorauff
12847;12;dorbey
12848;12;dornoch
12849;12;dorren
12850;12;dreherbub
12851;12;dreüwe
12852;12;drob
12853;12;dschul
12854;12;duch
12855;12;durumens
12856;12;dyß
12857;12;dändlikers
12858;12;däntzler
12859;12;dörff
12860;12;dörfferen
12861;12;dürstelis
12862;12;eberhartin
12863;12;eberleins
12864;12;ebtlin
12865;12;eders
12866;12;edicon
12867;12;eegaumers
12868;12;eegrichts
12869;12;eeman
12870;12;egl
12871;12;ehefrau
12872;12;ehegoumers
12873;12;ehegoümer
12874;12;ehegr
12875;12;ehegrichtschryber
12876;12;ehelebens
12877;12;ehemänner
12878;12;ehesach
12879;12;ehliches
12880;12;ehrbahren
12881;12;ehrbark
12882;12;ehrbars
12883;12;ehrengaaben
12884;12;ehrismann
12885;12;ehrli
12886;12;ehrliches
12887;12;ehrverletzliche
12888;12;ehrw
12889;12;eichin
12890;12;eichli
12891;12;eides
12892;12;eidspflichten
12893;12;eifer
12894;12;eigenes
12895;12;eigenhendig
12896;12;eigenthumliche
12897;12;eiligen
12898;12;einand
12899;12;einerseits
12900;12;einfalten
12901;12;eingescherfft
12902;12;eingesegnet
12903;12;eingewilliget
12904;12;einhelliger
12905;12;einhelligklich
12906;12;einhin
12907;12;einmohl
12908;12;einrathen
12909;12;einschlag
12910;12;einsehen
12911;12;einsidlen
12912;12;einsmahls
12913;12;einstelle
12914;12;einter
12915;12;eintwederer
12916;12;einweg
12917;12;einzig
12918;12;einzunemmen
12919;12;einzurichten
12920;12;eius
12921;12;elendes
12922;12;elltern
12923;12;elßen
12924;12;elßi
12925;12;empfahe
12926;12;empfunden
12927;12;enannt
12928;12;ender
12929;12;endrich
12930;12;endung
12931;12;engelberger
12932;12;enrich
12933;12;ens
12934;12;enschen
12935;12;entbotten
12936;12;entdecken
12937;12;entfangen
12938;12;enthebt
12939;12;entheligung
12940;12;entibus
12941;12;entmüßigen
12942;12;entrünnen
12943;12;entschlaffen
12944;12;entsetzt
12945;12;entsetzung
12946;12;entstahnden
12947;12;entzigen
12948;12;epli
12949;12;erbarme
12950;12;erbrochen
12951;12;erde
12952;12;erdurung
12953;12;erfaren
12954;12;erfolgete
12955;12;erfordere
12956;12;erforderlicher
12957;12;erforschen
12958;12;erforschung
12959;12;erfragen
12960;12;ergehen
12961;12;ergeren
12962;12;ergäntzung
12963;12;ergëben
12964;12;erhaltnen
12965;12;erheyt
12966;12;erhube
12967;12;erineren
12968;12;erinnerlich
12969;12;erinnerungen
12970;12;erkante
12971;12;erkiesen
12972;12;erklehrung
12973;12;erklärung
12974;12;erkrancket
12975;12;erkundigung
12976;12;erlangete
12977;12;erledigung
12978;12;erläüterung
12979;12;erlößt
12980;12;ermahnung
12981;12;ermanglen
12982;12;ermannen
12983;12;ernamsen
12984;12;ernehren
12985;12;erneüeren
12986;12;erneüert
12987;12;ernsthaft
12988;12;ernsthafter
12989;12;errettet
12990;12;erscheinind
12991;12;erschienend
12992;12;erschrockliche
12993;12;erschroklichen
12994;12;ersetzen
12995;12;ersetzung
12996;12;ersinnet
12997;12;erstëchen
12998;12;ertheilten
12999;12;ertzli
13000;12;erwehntem
13001;12;erwise
13002;12;erzühen
13003;12;eschman
13004;12;esel
13005;12;esslinger
13006;12;esto
13007;12;estomihi
13008;12;ethwas
13009;12;ettlicher
13010;12;ettwan
13011;12;eusebius
13012;12;ewer
13013;12;ewigkeit
13014;12;examinirt
13015;12;execution
13016;12;eychen
13017;12;eydtgnoßschafft
13018;12;eydts
13019;12;eygenthal
13020;12;eyngeschärpfet
13021;12;ezechiel
13022;12;eßlingers
13023;12;eüßert
13024;12;fahe
13025;12;fahrnuß
13026;12;fallend
13027;12;feerin
13028;12;fegschweil
13029;12;fehrneres
13030;12;feldt
13031;12;fendri
13032;12;feürs
13033;12;fils
13034;12;filtz
13035;12;find
13036;12;finem
13037;12;finsternus
13038;12;fleisige
13039;12;fleißigen
13040;12;fleißigerem
13041;12;fli
13042;12;flissige
13043;12;flißiger
13044;12;fluchhandels
13045;12;flüchtig
13046;12;folgete
13047;12;foller
13048;12;folter
13049;12;fordert
13050;12;fortgemacht
13051;12;fortgesetzt
13052;12;fortgwisen
13053;12;fraagte
13054;12;fragete
13055;12;franckrych
13056;12;frankreich
13057;12;franz
13058;12;freiheit
13059;12;freyenbub
13060;12;freywillige
13061;12;freüli
13062;12;freüwli
13063;12;frick
13064;12;fridrich
13065;12;frist
13066;12;fritzen
13067;12;frißt
13068;12;fronbüler
13069;12;froschauweri
13070;12;froüwli
13071;12;fruhe
13072;12;fräche
13073;12;frächer
13074;12;fräffel
13075;12;frëcher
13076;12;frëfenlich
13077;12;frölich
13078;12;früeh
13079;12;fründtlichem
13080;12;früntlich
13081;12;ful
13082;12;fule
13083;12;fund
13084;12;fyn
13085;12;fänster
13086;12;fënderich
13087;12;fërwers
13088;12;förcht
13089;12;füeßlin
13090;12;füeßlins
13091;12;fünf
13092;12;fünfften
13093;12;füraus
13094;12;fürbashin
13095;12;fürbit
13096;12;fürbringend
13097;12;fürbscheiden
13098;12;fürfallen
13099;12;fürgebrâcht
13100;12;fürgefordert
13101;12;fürgelauffen
13102;12;fürgewëndt
13103;12;fürgwendt
13104;12;fürhaltung
13105;12;fürkauff
13106;12;fürschos
13107;12;fürters
13108;12;fürzuhalten
13109;12;füßli
13110;12;füßlin
13111;12;gabs
13112;12;gagel
13113;12;gahnd
13114;12;gamlickon
13115;12;gammlickon
13116;12;gant
13117;12;ganth
13118;12;gantmeister
13119;12;gantnerin
13120;12;gantners
13121;12;garns
13122;12;gas
13123;12;gaßenbettels
13124;12;gaßenbättels
13125;12;gebeßert
13126;12;gebüre
13127;12;gedochtem
13128;12;gedreüwt
13129;12;gedräwt
13130;12;gefahrlicher
13131;12;gefallens
13132;12;gefasset
13133;12;gefuhret
13134;12;gefängklich
13135;12;gefänglich
13136;12;gefürt
13137;12;gegenw
13138;12;gegenwarth
13139;12;gegenwürtigen
13140;12;gegraben
13141;12;gehan
13142;12;gehebte
13143;12;geheim
13144;12;geheiß
13145;12;gehenckt
13146;12;gehenkt
13147;12;geheüschen
13148;12;gehorsamlich
13149;12;gehorsamm
13150;12;gehöret
13151;12;gehöriger
13152;12;gehörren
13153;12;gehörs
13154;12;geiger
13155;12;geiß
13156;12;geltt
13157;12;geluget
13158;12;gemahlet
13159;12;gemeindsgenoßen
13160;12;gemeldten
13161;12;gemolchen
13162;12;gemëldet
13163;12;gemüeht
13164;12;genammset
13165;12;genannten
13166;12;genenten
13167;12;geniti
13168;12;genoßen
13169;12;geordneten
13170;12;georgen
13171;12;gerathschlaget
13172;12;gerberknecht
13173;12;geret
13174;12;geringe
13175;12;geringem
13176;12;gerwers
13177;12;gerührt
13178;12;gesammlete
13179;12;gesammleten
13180;12;gesandt
13181;12;geschah
13182;12;geschendt
13183;12;geschinnen
13184;12;geschlafen
13185;12;geschohen
13186;12;geschwigen
13187;12;geschwohrne
13188;12;geschwätzes
13189;12;geschäffte
13190;12;geschänden
13191;12;geschüttet
13192;12;gesendt
13193;12;gesetz
13194;12;gesezten
13195;12;gesind
13196;12;gesinds
13197;12;gespüren
13198;12;gesten
13199;12;gestillet
13200;12;gestochen
13201;12;gestr
13202;12;getauschet
13203;12;getreit
13204;12;getronken
13205;12;gevatter
13206;12;gewachet
13207;12;gewachßne
13208;12;gewaren
13209;12;gewendt
13210;12;gewercket
13211;12;gewertig
13212;12;gewohnlichem
13213;12;gewonnliche
13214;12;gewonnlichen
13215;12;gewußt
13216;12;gewäben
13217;12;gewül
13218;12;gewüssne
13219;12;gezanget
13220;12;gezeichnet
13221;12;gezeügnus
13222;12;gezukt
13223;12;gfencklich
13224;12;gfenklich
13225;12;gfischet
13226;12;gfäncknus
13227;12;gfült
13228;12;ghauen
13229;12;gibts
13230;12;gichtig
13231;12;gilgins
13232;12;gilt
13233;12;gimmel
13234;12;glatt
13235;12;glaub
13236;12;glaubensgenossen
