Klöthi		
Klotten	62001	
Klotter		
Kly		
Kly-Jageli		
Klybarb		
Klyfelixen		
Klygrethen		
Klyhans		
Klyhansen		
Klyhanß		
Klyhanßen		
Klyjag		
Klyjageli		
Klyjagli		
Klyjaglins		
Klyjaglis		
Klyn		
Klynann		
Knächt		
Knächten		
Knall		
Knebelis		
Knëchtischen		
Kneübrächerin		
Kneüwbrech		
Knollen		
Knollers		
Knollin		
Knollis		
Knon[auw]	7001	
Knonau	7001	
Knonauw	7001	
Knonouw	7001	
Knopffli		
Knopfli		
Knorzen		
Knorzers		
Knubel		
Knubels		
Knüpli		
Knüsli		
Knüßi		
Knüßis		
Knüßli		
Knüßlin		
Knüßlins		
Kobis		
Kobisen		
Kobisin		
Koch		
Köchlein		
Köchleins		
Köchli		
Köchlins		
Köchlis		
Koger		
Köger		
Kögeren		
Kogeri		
Kogers		
Kögers		
Koller		
Kolleren		
Köllerin		
Kollers		
Kölli		
Kölliker		
Köllikers		
Kölschene		
Kommend		
Königstein		
Konr[ad]		
Konrad		
Konrat		
Konraten		
Kopp		
Körner		
Körnern		
Körners		
Koßli		
Kostet		
Koüffin		
Kraad		
Kraamer		
Kraamers		
Kräbs		
Kräbßen		
Kräbsen		
Krafftin		
Krähmere		
Krammers		
Kratz		
Kratz-Adamms		
Kratzpürinen		
Krauer		
Kraueri		
Krauers		
Krauwer		
Krauwerin		
Krauwers		
Krayenbüeler		
Krebsen		
Krebser		
Krëbser		
Krëpser		
Kretz		
Kretzen		
Kreüchi		
Kreüel		
Kriese		
Kriesin		
Kriesinen		
Kriesis		
Krießi		
Krießin		
Krießis		
Krießneren		
Krod		
Kronenwirths		
Kroüwel		
Kröüwel		
Kroüwels		
Krumb		
Krüsi		
Kryneren		
Küb[l]er		
Kubler		
Kübler		
Kübleren		
Kübleri		
Küblerjacob		
Küblers		
Küchlimutter		
Küchlis		
Kuder		
Kuderß		
Küechli		
Küechlis		
Küehhirt		
Kuentz		
Kuentzen		
Küentzli		
Kuenz		
Küffers		
Kühberg		lokal
Küheberg		lokal
Kühlimutter		
Kuhn		
Kuhnen		
Kuhri		
Kündig		
Kündigen		
Küng		
Küngelis		
Küngolt		
Kunrad		
Kuntz		
Kuntzen		
Kuntzin		
Küntzli		
Küntzlins		
Küntzlis		
Kunz		
Kunzen		
Kupfer		
Kupfers		
Küpffer		
Küpfferli		
Kupffers		
Küpli		
Kureten		
Kuri		
Kuris		
Küris		
Kurris		
Kürsner		
Kurtzhanßen		
Kuser		
Kußer		
Küßnacht	154001	
Kutleri		
Kybler		
Kyblers		
Kyburg	175001	
Kyburgensi		
Kyburger		
Kyburgi		
Kyburgici		
L[ang]		
L[utzerner]		
La[…]		
Lachbur		
Lachsnerei		
Lachsnerei]		
Lachsnerisch		
Ladknechten		
Ladmannin		
Lagg[ey]		
Lagg[eyen]		
Laggey		
Laggeyen		
Laggeyn		
Lähenpfenning		
Lahli		
Lähner		
Lähnerin		
Lähners		
Lähnin		
Lakeyen		
Lalen		
Lali		
Lalis		
Landbättel		
Landererholz		
Landert		
Landerten		
Landerth		
Landerthen		
Landerthin		
Landertin		
Landerts		
Landicken		
Landickon		
Landiken		
Landolt		
Landolten		
Landolts		
Landprächtin		
Landsacher		
Läner		
Lang-Heini		
Lang-Uli		
Langemaas		
Langenhard		
Langfuhr		
Langhans		
Langheini		
Langheinis		
Langmatt		
Langnau		
Langnauw		
Languedoc		
Langw[isen]		
Langwiesen		
Langwisen		
Langwißen		
Langwyßen		
Läni		
Länis		
Länischen		
Läntz		
Läntzburg		
Lantzen		
Läntzen		
Lass'		
Lätsch		
Lätschen		
Lätten		
Lättenacher		
Lättengraben		
Lättschinen		
Lauffenried		
Lauffenriedt		
Lauffenrieth		
Lauffer		
Laufferen		
Laufferin		
Lauffern		
Lauffers		
Lauffhans		
Lauffhansen		
Lauffhanß		
Laugnet		
Laugnetend		
Lauis		
Lauperg		
Lautenschlager		
Lautenschlaherin		
Lauwrin		
Lavater		
Lavaters		
Lavatter		
Lavatters		
Lazarus		
Lebend		
Lee		
Leeman		
Leemannin		
Leematth		
Leen		
Leerüti		
Leheman		
Lehmannin		
Lëhners		
Leichpredigen		
Leidungen		
Leimbach		
Leimbacher		
Leistetend		
Lentzburg		
Lentzburger		
Lenzburg		
Lenzen		
Lenzenen		
Lenzin		
Leonh[art]		
Leonhart		
Lerna		
Letenmaas		
Letschen		
Letzibub		
Letzibuben		
Leüen		
Leuenwirth		
Leüenwirth		
Leüenwirths		
Leühtenberg		
Leüßthurn		
Leüt[enant]		
Leutenant		
Leüthenampt		
Leütold		
Leütten		
Leüw		
Leüwen		
Leybach		
Lezibub		
Lezibuben		
Liber		
Lieberger		
Liebergerin		
Liebergers		
Liechtst[ubeten]		
Liehr		
Lienh[ard]		
Lienhard		
Lienhardt		
Lienhardten		
Lienhart		
Lieni		
Lienis		
Lier		
Lieren		
Liget		
Linck		
Lindau		
Lindauw		
Lindauwer		
Lindisch		
Lindist		
Lindouw		
Lindouwer		
Lindoviana		
Lingen		
Lingg		
Lingg[…]		
Linggen		
Link		
Linkh		
Linkhen		
Linsen		
Linsi		
Linsin		
Linsis		
Lipbuchers		
Lis[abeth]		
Lisab[eth]		
Lisabet		
Lisabeth		
Lisabetha		
Lisabethlin		
Liseb[eth]		
Lisebeth		
Lisenb[eth]		
Lisenbeht		
Lisenbeth		
Lisenbethli		
Lisenen		
Lisi		
Lisin		
Lismen		
Lißab[eth]		
Lißabet		
Lißabeth		
Lißebeth		
Lißenbeth		
Lißenbethli		
Lißi		
Lith[opolitanæ]		
Lithopolitano		
Litzebucher		
Litzebuchers		
Litzibacher		
Litzibucher		
Litzibucherin		
Litzibuchern		
Litzibuchers		
Liz[ebuchers]		
Lizeb[ucher]		
Lizeb[uchers]		
Lizebuch[ers]		
Lizebucher		
Lizebuchers		
Lizenbuchers		
Lizibucher		
Lobten		
Lobtz		
Loche		
Locher		
Locheren		
Lochers[?]		
Lochman		
Lochmann		
Locus		
Lohhansen		
Lohren		
Lohrli		
Löhrlin		
Lohts		
Löndsch		
Lonern		
Lönsch		
Loo		
Looräckerli		
Lorentz		
Lorenz		
Louis		
Louis-thaler		
Loüw		
Loüwen		
Löüwen		
Löüwin		
Louys		
Löw		
Löwen		
Löwen-wirt		
Loyen		
Loysthaler		
Lu[d]wig		
Luc[as]		
Lucerne		
Lucerner		
Lud[wig]		
Ludenen		
Ludenn		
Luderetikon		
Ludi		
Ludis		
Ludw[ig]		
Ludwig		
Luffingen		
Lunern		
Lupfer		
Lüpfer		
Lupffer		
Lüsis		
Lüsische		
Lüsischen		
Lußthurn		
Lüßen		
Lüßens		
Lüßer		
Lüßi		
Lüßin		
Lüßinen		
Lüßins		
Lüßis		
Lüßtinen		
Lutenschlagers		
Luther		
Lutheraner		
Lütold		
Lutz		
Lutz[erner		
Lützelsee		
Lutzerner		
Lux		
Luxen		
Lüzelsee		
Luzerner		
Lysin		
Lysis		
Lytzibucher		
Lyzibucher		
M[anu]		
M[ei]st[e]r		
M[önch]h[off]		
M[ünchhoff]		
Ma[r]chb[ach]		
Ma[r]chbach		
Maag		
Maagen		
Mad[len]		
Madale		
Madalena		
Madel		
Madelaine		
Madele		
Mäder		
Mäderin		
Mäders		
Madetschwyl		
Madle		
Magd[ale]		
Magd[alena]		
Magdal[ena]		
Magdale		
Magdalen		
Magdalena		
Magdalena?		
Magdalene		
Magdalenla		
Magdalenli		
Mägenbub		
Maggen		
Magr[et]		
Mähli		
Mahtias		
Mailän[d]ischen		
Mäilen		
Maius		
Majus		
Maler		
Mammons		
Manidorff		
Mänidorff		
Männidorff		
Mantz		
Mantz]		
Mantzen		
Manz		
Manzen		
Manzin		
Mar-		
Marc		
Marchb[ach]		
Marchbach		
Marchp[ach]		
Marckpach		
Marei		
Mareia		
Mareieli		
Mareyeli		
Mareyen		
Marg[areth]		
Marg[eth]		
Marg[r]ethlis		
Marg[reth]		
Margar[et]		
Margaret		
Margareth		
Margaretha		
Marget		
Margeth		
Margethli		
Margr[et]		
Margr[eth]		
Margr[etha]		
Margraffen		
Margret		
Margreten		
Margreth		
Margretha		
Margrethen		
Margrethli		
Margretly		
Margrett		
Margretth		
Mari		
Maria		
Mariam		
Marie		
Marien		
Markwalder		
Marpach		
Marq[uis]		
Martalen		
Marthalen		
Marthi		
Marthin		
Marthini		
Marti		
Martin		
Martini		
Martins		
Martiny		
Martis		
Martius		
Martti		
Marx		
Marxen		
Marxinen		
Marxli		
Mâs		
Maschw[anden]		
Maschwan[den]		
Maschwanden		
Maschwander		
Maßgaß		
Mathæus		
Mathe		
Mathias		
Mathis		
Mathys		
Mathysen		
Mathyß		
Mathyßen		
Mätmenstetten		
Matten		
Matter		
Matth		
Matthæus		
Mattheus		
Matthias		
Matthis		
Matthiß		
Matthyas		
Matthys		
Matthysen		
Matthyß		
Mättler		
Mättmenstetten		
Matzinger		
Maurers		
Max		
Mäyen		
Mayeren		
Mazingen		
Mdcl		
Mdclii		
Mdcliii		
Mdclj		
Mdclxix		
Mdclxx		
Mdclxxiii		
Mdclxxiv		
Mdclxxix		
Mdclxxv		
Mdclxxvi		
Mdclxxvii		
Mdclxxviii		
Mdclxxx		
Mdclxxxi		
Mdclxxxii		
Mdclxxxiii		
Mdclxxxiv		
Mdclxxxix		
Mdclxxxvi		
Mdclxxxvii		
Mdclxxxviii		
Mdcxci		
Mdcxciii		
Mdcxciv		
Mdcxcv		
Mdcxcvi		
Mdcxcvii		
Mdcxcviii		
Mdcxl		
Mdcxli		
Mdcxlii		
Mdcxliii		
Mdcxliiii		
Mdcxlix		
Mdcxlv		
Mdcxlviii		
Mdcxxxvi		
Mdcxxxviiii		
Med[ikon]		
Medi[khen]		
Medicken		
Medickon		
Mediken		
Medikhen		
Medikher		
Medikon		
Mehrbemelter		
Meidel		
Meidels		
Meien		
Meier		
Meieri		
Meierin		
Meierische		
Meiers		
Meiger		
Meilen		
Meili		
Meilin		
Meilins		
Meilis		
Meis		
Meitlen		
Mejer		
Mejeren		
Mejers		
Melcher		
Melchers		
Melchior		
Meldet		
Mëndlis		
Mendrys		
Menidorff		
Mentzi		
Mentzis		
Mentziß		
Merckin		
Meret		
Mereten		
Merishusen		
Mesiken		
Meßik[omer]		
Meßmerdienst		
Metler		
Metmensteten		
Metmenstetten		
Mettlen		
Mettler		
Mettleren		
Mettlerin		
Mettm[en]st[etten]		
Mettmannstädten		
Mettmanstetten		
Mëttmenhaßle		
Mettmenstädten		
Mettmenstetten		
Mettmenstetter		
Metzget		
Mey-Winckel		
Meyenberg		
Meyer		
Meyer]		
Meyeren		
Meyerhofer		
Meyerhoferin		
Meyerhoffer		
Meyerhoffers		
Meyerin		
Meyern		
Meyers		
Meyli		
Meylins		
Meylis		
Meysen		
Michael		
Michaelis		
Michel		
Micheli		
Michell		
Michellman		
Michelman		
Michelmans		
Michels		
Milchel		
Misbruch		
Miscellanea		
Mitler		
Mitthinzu		
Möcht		
Mock		
Mockh		
Möckhlin		
Möggenen		
Möggi		
Möggis		
Mok		
Moken		
Mokens		
Mökli		
Mölcher		
Molitor		
Mönch		
Mönchh[hof]		
Mönchh[off]		
Mönchhoff		
Monsieur		
Moorff		
Moorfin		
Moosin		
Morath		
Morathen		
Moreths		
Morets		
Morfen		
Morff		
Morffen		
Morfin		
Morhard		
Morharden		
Morhards		
Moris		
Morisen		
Moriß		
Morißen		
Morißin		
Moritz		
Moritzen		
Moriz		
Morndriges		
Moroff		
Mortua		
Mos		
Möschen		
Muggenbühl		
Muggli		
Mugglin		
Mühliberg		
Muhrer		
Muhrers		
Müler		
Mülhaußen		
Müliberg		
Müliberger		
Müll[ers]		
Müllerbuben		
Mülleren		
Müllerheinis		
Mülleri		
Müllerinnen		
Müllerischen		
Müllern		
Müllers		
Müllhaubt		
Müllhaupt		
Müllhaupten		
Müllhauser		
Mülli-Krah		
Mülliberg		
Müllihaubt		
Müllikrah		
Münch		
Münch-Altorff		
Münchaltorff		
Münchhoff		
Münnster		
Münster		
Murahlt		
Muralten		
Muraltt		
Murer		
Mureren		
Mureri		
Murerin		
Murern		
Murers		
Murgaß		
Murri		
Muschg		
Musc		
Muscen		
Muscg		
Muser		
Müsli		
Mußti		
Mußtis		
Mußtend		
Mußti		
Müßli		
Müßlin		
Müßtindts		
Mütispach		
Muttschellen		
Myn		
N		
N[eüe]		
N[ördlinger]		
Nabedt		
Nachdeme		
Nachfreffel		
Nachmitag		
Nachrichtliche		
Nacht-ürten		
Nachtheiliges		
Nächtlich-unwesen		
Nächtliches		
Nachtrag		
Nachtschul-ordnung		
Näf		
Näf]		
Näfen		
Näff		
Näffen		
Näfin		
Nagel		
Nagelbub		
Nägeli		
Nägelin		
Nägelinen		
Nägelins		
Nägelis		
Nähergrettli		
Najeren		
Nauwern		
Näyeri		
Nayerin		
NB		
Neben		
Nebentwirth		
Neesen		
Nefen		
Nëfen		
Neff		
Neffen		
Neffenhauß		
Neftenbacensium		
Nëgeli		
Negroponte		
Nei		
Nein		
Nempe		
Nerach		
Nesen		
Nesplen		
Neü		
Neüamt		
Neübaur		
Neübäüri		
Neübaurin		
Neübaürin		
Neübäürin		
Neüe		
Neüenhausen		
Neüenhauß		
Neüferen		
Neügut		
Neuguth		
Neüguth		
Neüjahrwein		
Neüner		
Neüschuh		
Neüw-Husen		
Neüwbruch		
Neuwe		
Neüwgueth		
Neüwgut		
Neüwhuser		
Neüwhusers		
Newbur		
Nëwhus		
Newhusers		
Nichterscheinende		
Nicklaus		
Niclaus		
Niclausen		
Niclauß		
Niclaußen		
Niderdorf		
Niderdorff		
Niderflachs		
Niderglat		
Niderglatt		
Niderholtz		
Niderhus		
Niderland		
Nideruster		
Niederhöri		
Niefergalt		
Niefergält		
Niefergälten		
Niefergaltz		
Niefergältzen		
Niefergelt		
Niefergelt]		
Niefergelten		
Niefergelts		
Nieffergält		
Nieffergelt		
Nierickers		
Nieriker		
Nievergälten		
Nievergelt		
Nievergëlt		
Nievergelten		
Niggb[erg]		
Niggberg		
Niggenberg		
Niggenthal		
Nimbt		
Nobis		
Noht		
Noll		
Nöller		
None		
Nör[d]linger		
Nor[linger]		
Nord[linger]		
Nörd[linger]		
Nordl[inger]		
Nördl[inger]		
Nordli[nger]		
Nordlinger		
Nördlinger		
Nörli[nger]		
Nörlinger		
Not[a]		
Nota		
Notæ		
Nöüwer		
Novemb[e]r		
Novemb[er]		
November		
Nübruch		
Nüerenstorff		
Nufer		
Nüffergaltz		
Nüffergaltzen		
Nüffergelt		
Nüforen		
Numis		
Numißin		
Nummis		
Nummisen		
Nunquam		
Nürenberger		
Nürenstorff		
Nüristorff		
Nüristorfferen		
Nüscheler		
Nüsli		
Nüßleren		
Nüßli		
Nüßlin		
Nüw		
Nüw[huser]		
Nüwburen		
Nüwhuser		
Nüwhusers		
Nyffergaltz		
O		
O[ber]		
O[ber]dürnten		
O[tt]		
Ober		
Ober-Dorff		
Ober-Otticken		
Ober-Ottiken		
Oberbösch		
Oberdorf		
Oberdorff		
Oberdorffer		
Oberdürnten		
Oberglat		
Oberglat]		
Oberglatt		
Oberhasle		
Oberhaßlen		
Oberhitn[au]		
Oberhitnau		
Oberhitt[nau]		
Oberhittn[au]		
Oberhittnau		
Oberhittnauw		
Oberhof		
Oberholtz		
Oberholtzer		
Oberlenderen		
Obermann		
Obermetmenstetten		
Oberried		
Obersten		
Obertaleren		
Oberthal		
Oberthaler		
Oberthaleren		
Oberwacht		
Oberweg		
Oberweil		
Oberwetzicomer		
Oberwetzikommer		
Oberwetzikoner		
Oberwinterthur		
Oberwolffshußen		
Oberwyhl		
Oberwyl		
Oberwylen		
Oberzellte		
Obged[achte]		
Obgesetztes		
Obrist		
Obristen		
Obszehnden		
Ochsner		
October		
Oetenbach		
Offer		
Ohnverhofft		
Ohrn		
Opfiken		
Ophrion		
Oppikeri		
Oppikofferi		
Oprächtin		
Ordentliche		
Ortli		
Orttli		
Orttlis		
Oschleten		
Oschwalden		
Oseli		
Osli		
Oslins		
Ossingen		
Oßli		
Oßlis		
Oßwald		
Oßwalden		
Oßwalds		
Osterwalderen		
Oswald		
Oswalden		
Othmar		
Othmars		
Ott		
Otteli		
Otten-hausen		
Ottenbach		
Ottenbacheren		
Ottenhausen		
Otticken		
Ottik[er]		
Ottik[ers]		
Ottiken		
Ottiker		
Ottikeren		
Ottikers		
Ottikon		
Ottilia		
Ottli		
Ottwil		
Oügsten		
Oügsteren		
Oügstnen		
Ouw		
Pahli		
Palam		
Palatinatu		
Pali		
Palin		
Palis		
Palm		
Pantli		
Paradeiß		
Parenberg		
Passauer		
Paßauwerischen		
Patzer		
Pauli		
Paulus		
Paur		
Pauren		
Paurin		
Peier		
Peierin		
Peiers		
Pejerin		
Pëld		
Pelicanen		
Pesten		
Peter		
Peteren		
Peterin		
Peterli		
Peters		
Pett[er]		
Petter		
Petteri		
Petterli		
Petters		
Peügger		
Peüggers		
Peüggerschen		
Peyers		
Pf[ister]		
Pfäfficken		
Pfäffik[on]		
Pfäffiken		
Pfäffiker		
Pfahrwiberstuhl		
Pfaltz		
Pfalz		
Pfänninger		
Pfef[ikon]		
Pfëffcken		
Pfefficken		
Pfëfficken		
Pfëfficker		
Pfeffik[en]		
Pfeffiken		
Pfëffiken		
Pfeffikon		
Pfëffikren		
Pfeifer		
Pfeifers		
Pfeiffers		
Pfëniger		
Pfeninger		
Pfëninger		
Pfeningeren		
Pfeningeri		
Pfeningerin		
Pfeningers		
Pfëningers		
Pfenninger		
Pfënninger		
Pfenningeren		
Pfënningeri		
Pfenningerin		
Pfenningers		
Pffalz		
Pffälzers		
Pfiffer		
Pfiffers		
Pfilipp		
Pfister		
Pfisteren		
Pfisterin		
Pfistern		
Pfisters		
Pfuch		
Pfyn		
Philipp		
Philipsthaler		
Piemont		
Piemonteser		
Piemonteseren		
Piemontesische		
Piemontesischen		
Piemonth		
Pisc		
Pistori		
Pitte		
Polier		
Poliphan		
Popeltzen		
Popeltzer		
Postr[idie]		
Potz		
Præcognita		
Præsenta		
Pragelas		
Pred[igern]		
Predig-wacht		
Predigwachten		
Prisken		
Prißgäuw		
Prophen		
Provb		
Provosen		
Prußen		
Psa[l]menb[ücher]		
Psalm		
Pueri		
Pündten		
Pündterin		
Pündtnerin		
Puren		
Puren-Rudli		
Purin		
Pürin		
Pürlins		
Purlis		
Pürlis		
Puysieux		
Q[uæstio]		
Q[uod]		
Quælibet		
Quæstor		
Quartum		
Quil[ibet]		
Quilibet		
Quittung		
R[ahts]		
R[e]g[e]l		
R[espondit]		
R[esponsum]		
R[ichter]		
R[odolf]		
R[odolff]		
R[udi]		
R[udolf]		
R[udolff]		
R[üschlicken]		
R[üschliken]		
Raadt		
Raagin		
Raaß		
Rafenspühl		
Raffenspühl		
Raffenspühlers		
Raffzer		
Raffzerfäld		
Rafz		
Rafzer		
Rafzerfelder		
Ragel		
Rägel		
Rägeli		
Rägenstorf		
Raggenthal		
Rägi		
Rägula		
Rahd		
Rahn		
Rahnen		
Rahnin		
Rambsen		
Ramenhansen		
Ramensp[erger]		
Ramensperger		
Ramensperger]		
Ramenspergers		
Ramespergers		
Ramlihans		
Ramlis		
Rammenspergen		
Rammensperger		
Rammpin		
Ramsen		
Ramser		
Randegger		
Randeggers		
Ränwäg		
Raperschweil		
Raperschwyl		
Raperschwyler		
Rappengass		
Rapperschweil		
Rapperschwil		
Rapperschwyl		
Raptim		
Rätschlerin		
Rea		
Recept		
Rechenmacher		
Reelstabin		
Reeß		
Reg[el]		
Reg[ula]		
Regel		
Regela		
Regeli		
Rëgeli		
Regelin		
Regensperg		
Regenstorff		
Regessit		
Regi		
Regina		
Rëgla		
Regli		
Regul		
Regula		
Rëgula		
Regulam		
Rëgulam		
Reichenau		
Reif		
Reifen		
Reiffen		
Reiffer		
Reimann		
Reinarten		
Reinhart		
Reipach		
Reisel		
Reisels		
Reiß		
Reißel		
Reithaarin		
Reitharin		
Relator		
Relatores		
Reliquis		
Rellst[ab]		
Rellstab		
Rellstaben		
Rellstan		
Relstab		
Relstaben		
Remediert		
Remi		
Remis		
Rennweg		
Renweg		
Replica		
Resp[ondit]		
Respondebat		
Retsch		
Rëtschleri		
Reüßgeschäfft		
Reüßli		
Reüti		
Reütlingers		
Reverendo		
Rhanen		
Rhein		
Rheinauw		
Rheinthal		
Rheyn		
Rhonbrugken		
Rhyn		
Rhynacher		
Rhynauw		
Ribaker		
Richt-		
Richtenschweiler		
Richtenschwil		
Richtenschwyler		
Richterschweil		
Richterschwyler		
Richtischweiler		
Rieder		
Riederin		
Rieders		
Riedikon		
Riedt		
Rieth		
Riethwys		
Rietwys		
Riff		
Rifferschweil		
Rifferschweiln		
Rifferschwyhl		
Rifferschwyl		
Rigi-Berg		
Rinderk[nächt]		
Rinderk[nächts]		
Rinderknächt		
Rinderknächten		
Rinderknächtin		
Rinderknächts		
Rinderknecht		
Rinderknëcht		
Rinderknechten		
Rinderknechtin		
Rinderknechts		
Rinderli		
Rinderlin		
Rinderlins		
Ring-Wyl		
Ring-Wyler		
Ringer		
Ringern		
Ringers		
Ringgen		
Ringger		
Ringgeren		
Ringgers		
Ringliken		
Ringlikon		
Ringweil		
Ringwyl		
Ringwyler		
Ritterhus		
Ritzmennin		
Rizman		
Rizmann		
Robank		
Robenh[ausen]		
Robenhausen		
Robenhauseren		
Rod[olff]		
Rod[olph]		
Rod[olphi]		
Rodolf		
Rodolff		
Rodolffi		
Rodolph		
Rodolpho		
Rodolphus		
Rofenspühl		
Rogenmasers		
Rogenmoser		
Rogenmosers		
Roht		
Rohth[ansen]		
Rohthans		
Rohthansen		
Rohthanß		
Rollenbutzen		
Rom		
Römeren		
Rorbas		
Rorbaß		
Rorbis		
Rosenberger		
Rosenbergerin		
Rosenstockhin		
Rossbergers		
Rößli		
Rösli		
Rotenstein		
Roth		
Rothansen		
Rothanß		
Rotheini		
Rotheinis		
Rothheini		
Rotin		
Rotten		
Rottenstein		
Rötterbach		
Rotthanßen		
Rubel		
Rubels		
Rubelt		
Rubelten		
Rubli		
Rublin		
Rubliß		
Rubolt		
Ruch		
Ruchen		
Rud		
Rud[olf]		
Rud[olff]		
Rud[olfs]begëhren		
Rud[olpf]		
Rud[olph]		
Rüde		
Rudeli		
Rüdeli		
Rudelis		
Rudi		
Rúdi		
Rüdi		
Rudins		
Rudis		
Rüdis		
Rudli		
Rüdlingen		
Rudlis		
Rudolf		
Rudolff		
Rudolffen		
Rudolffs		
Rudolph		
Rudolphen		
Rudolphum		
Rudy		
Ruedi		
Rüedi		
Rüediß		
Rueff		
Rüeg		
Rüegen		
Rüeger		
Rüegg		
Rüeggen		
Rüegger		
Rüehrte		
Rüeschl[ickon]		
Rüeschlickon		
Rüeschliken		
Rüetschi		
Rufen		
Ruff		
Ruffin		
Rüg		
Rüger		
Rügg		
Rüggen		
Rüggin		
Rüggis-Altorff		
Rüggs		
Rühti		
Rümbeli		
Rümbelin		
Rümeli		
Rümelin		
Rümlingen		
Rummeldickon		
Rümmlang		
Rumpump		
Ruod		
Ruoff		
Rüoger		
Rüöger		
Rüotschi		
Rüotschis		
Rupper		
Rüschl[iken]		
Rüschlicken		
Rüschlickon		
Rüschlickoner		
Rüschlickoneren		
Rüschlickonneren		
Rüschliken		
Rüschlikon		
Rusikon		
Russicken		
Rußer		
Rußickerin		
Rußikon		
Rüß		
Rüßgschëfft		
Rüter		
Rüteren		
Rüterschwyl		
Rüthi		
Rüti		
Rütiman		
Rutsch		
Rütsch		
Rutschen		
Rütschen		
Rütschi		
Rutsperg		
Rütterei		
Rütti		
Rüttiman		
Rutzin		
Rychenauw		
Rychners		
Ryck		
Rycken		
Ryckh		
Ryfel		
Ryfen		
Ryff		
Ryffen		
Ryffin		
Ryken		
Ryß		
Rythsail		
s'Felixen		
S[alutem]		
S[iehe]		
S[umm]a		
S[umm]arum		
S[umma]		
Sabbatfeyer		
Sabi		
Sabin		
Sabina		
Sabinen		
Sagend		
Sagenmann		
Sägnerin		
Säklin		
Saland		
Saletz		
Salom[on]		
Salome		
Salomo		
Salomon		
Saltzman		
Saltzmann		
Saltzmans		
Salzmann		
Salzmans		
Sam[uel]		
Sambsttags		
Sammtman		
Sammuel		
Samptman		
Samtman		
Samuel		
Samuelen		
Sän		
Sand-Bühlers		
Sandbühel		
Sandgrube		
Sandgruben		
Sandhalden		
Sandmeier		
Sänger-stuelbesetzung		
Sanndt-Bühel		
Sänns		
Sara		
Sarganser		
Satans		
Sattleren		
Saüe-Uli		
Saühirt		
Sauter		
Sauterers		
Sauters		
Sautters		
Savoy		
Sax		
Saxen		
Sch[w]äher		
Schachen		
Schädler		
Schädlers		
Schærer		
Schaffhausen		
Schaffhauß		
Schaffhaußen		
Schaffhusen		
Schaffhuser		
Schafhusen		
Schalchen		
Schalken		
Schällenberg		
Schällenberg]		
Schällenbergen		
Schällenbergers		
Schällenburg		
Schänckel		
Schänckels		
Schank		
Schänkel		
Schaphusii		
Schär		
Schärerin		
Scharers		
Schärmichleren		
Schärmichleri		
Schärrer		
Schärrers		
Schatli		
Schätti		
Schattlini		
Schaub		
Schaubschner		
Schaufelberg		
Schaufelberger		
Schaufelbergeren		
Schauffelberger		
Schaüwer		
Scheitl[er]		
Scheitler		
Scheitleri		
Scheitlerin		
Scheler		
Schellen		
Schellenb[erg]		
Schellenb[ergs]		
Schellenberg		
Schëllenberg		
Schellenberg]		
Schellenbergen		
Schellenberger		
Scheller		
Schellerlüthen		
Schellers		
Scherer		
Schererlohn		
Schetti		
Scheüblin		
Scheüchtzer		
Scheüchzer		
Scheüchzern		
Schieggen		
Schiene		
Schiffmennin		
Schikhte		
Schilli		
Schillis		
Schindlerin		
Schintz		
Schintzen		
Schintzin		
Schlaht		
Schläpphans		
Schläpphänßen		
Schlatt		
Schlatter		
Schlatteren		
Schlatters		
Schlatth		
Schlattren		
Schlehentall		
Schlehenthal		
Schlieren		
Schlucker		
Schluffi		
Schlumpf		
Schlumpfen		
Schlumpff		
Schmid-Rüthi		
Schmiden		
Schmidenen		
Schmidhansen		
Schmidin		
Schmidinen		
Schmidlenen		
Schmidli		
Schmidli]		
Schmidlins		
Schmidlis		
Schmidt		
Schmidts-sohn		
Schmied		
Schmieds		
Schmukleins		
Schmukli		
Schnabel		
Schnebeleins		
Schnebeli		
Schnebelin		
Schnebelinen		
Schneckh		
Schneckhen		
Schnefeli		
Schneiderbehni		
Schneiderin		
Schnetzer		
Schnetzeren		
Schnewli		
Schnidererhänslis		
Schniderfreüeli		
Schniderhänsli		
Schniderhanßen		
Schniderheinrichs		
Schnideri		
Schniderin		
Schniderlins		
Schniderlis		
Schniderlisfreüli		
Schnorff		
Schnorffen		
Schnorffin		
Schnüpffers		
Schnützeren		
Schnüzeren		
Schnyder		
Schnyderin		
Schoch		
Schochen		
Schochin		
Schöchle		
Schöchli		
Schohren		
Schola		
Schölmenstuck		
Schonau		
Schönau		
Schonauw		
Schönauw		
Schönenberg		
Schönenberger		
Schoren		
Schörli		
Schorritzer		
Schössen		
Schot		
Schötli		
Schott		
Schotten		
Schöttli		
Schraaf		
Schraafen		
Schraff		
Schrafin		
Schrag		
Schragg		
Schragin		
Schrämli		
Schräpfferi		
Schremli		
Schriben		
Schriebe		
Schrötter		
Schryber		
Schryberin		
Schrybers		
Schrybs		
Schuchmacherin		
Schüchtzer		
Schüchtzeren		
Schüchzer		
Schüchzeren		
Schüchzers		
Schüeber		
Schufelberg		
Schufelberger		
Schufelbergern		
Schufelbergs		
Schuffelberg		
Schuffelberger		
Schuffelbergers		
Schuh[macher]		
Schuhemacher		
Schuhmacherin		
Schulbefreiung		
Schulheßin		
Schulm[eiste]rs		
Schulmeisteri		
Schulth[eß]		
Schultheiß		
Schulthesen		
Schultheß		
